job_id,job_title,company_name,company_location,job_link
bc808a2840a24425,[글로벌컨설팅사] Data Scientist,인코리아 프로페셔널,서울,https://kr.indeed.com/viewjob?jk=bc808a2840a24425
f8691758f74c5242,Support Engineer- Developer,Microsoft,서울,https://kr.indeed.com/viewjob?jk=f8691758f74c5242
a6efeae1e5a95fe5,[TmaxAI/R&D] NLP(자연어음성) 부문 개발 신입 및 경력,티맥스그룹,성남 분당구,https://kr.indeed.com/viewjob?jk=a6efeae1e5a95fe5
e7c8c2b11f24fb43,Software Engineer,Google,서울,https://kr.indeed.com/viewjob?jk=e7c8c2b11f24fb43
8dcd45f0d31410c7,QA Engineer,"Seoul Robotics USA, Inc.",서울,https://kr.indeed.com/viewjob?jk=8dcd45f0d31410c7
44f16e94e3e6b589,"Staff Software Engineer, Maps & Navigation, Seoul, Korea",Tesla,서울,https://kr.indeed.com/viewjob?jk=44f16e94e3e6b589
decd5d7524cb26e5,Senior Systems Administrator,Raytheon Intelligence & Space,대한민국,https://kr.indeed.com/viewjob?jk=decd5d7524cb26e5
df21e3bb5d773616,Python Programmer,Mofac,서울 서초구,https://kr.indeed.com/viewjob?jk=df21e3bb5d773616
63aa7316b1a84843,네트워크 담당자 영입,카카오페이증권,성남 분당구,https://kr.indeed.com/viewjob?jk=63aa7316b1a84843
87309d3ff40ead61,딥러닝 AI 개발 연구원,베이리스,성남 수정구,https://kr.indeed.com/viewjob?jk=87309d3ff40ead61
dbe3257e487e5814,[AI/Lab] AI 백엔드 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/viewjob?jk=dbe3257e487e5814
09b7c71ea8dedcfc,시스템 엔지니어,고도소프트,서울 구로구,https://kr.indeed.com/viewjob?jk=09b7c71ea8dedcfc
c3ccc1829b0810a9,인공지능(AI) 딥러닝 연구 개발자,에스알유니버스,서울 마포구,https://kr.indeed.com/viewjob?jk=c3ccc1829b0810a9
07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9
25725b3c0e607311,Junior Quant Trader,Byzantine Partners,서울,https://kr.indeed.com/viewjob?jk=25725b3c0e607311
4012c1f5609d4f90,2021년도 하반기 청년인턴 공개,한국해양과학기술원 부설 선박해양플랜트연구소,대전 유성구,https://kr.indeed.com/viewjob?jk=4012c1f5609d4f90
8aba4526eb1112d5,[TmaxAI/R&D] AI 로보어드바이저 개발자,티맥스그룹,성남 분당구,https://kr.indeed.com/viewjob?jk=8aba4526eb1112d5
3beefc2110b4e5af,코스닥상장 금융데이터 대표 기업의 인덱스팀 전문요원,수커리어컨설팅,서울 강서구,https://kr.indeed.com/viewjob?jk=3beefc2110b4e5af
b15288909dc2094b,[인턴] Lighthouse 본부 웹서비스 개발자 인턴 채용 - 정규직 전환 가능,삼정 KPMG,서울 강남구,https://kr.indeed.com/viewjob?jk=b15288909dc2094b
7da03d182cfb2dd5,티맵모빌리티 서버개발자 - EV충전서비스,티맵모빌리티,서울특별시,https://kr.indeed.com/viewjob?jk=7da03d182cfb2dd5
05b515229ff400f3,"케이프투자증권 시장조성팀전제형 인턴 (기간연장, ~9/30)",케이프투자증권,대한민국,https://kr.indeed.com/viewjob?jk=05b515229ff400f3
649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔,서울 영등포구,https://kr.indeed.com/viewjob?jk=649ccf047c868778
ce12386e427afa17,[2021신입공채] Programming - 서비스 플랫폼 개발,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=ce12386e427afa17
7e4150117819bbe4,"정보보호 엔지니어(보안개발, 서버보안) 모집",카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=7e4150117819bbe4
56add096e14a7879,AI 연구 및 개발 직군 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=56add096e14a7879
5ea9ea023c6ccc03,"S/W 엔지니어, 데이터분석 신입/경력 정규직, 인턴",가치랩스,성남 분당구,https://kr.indeed.com/viewjob?jk=5ea9ea023c6ccc03
752a4b5d63eac97c,Back-end Engineer (Python),Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=752a4b5d63eac97c
abbb8df34c660e0a,"빅데이터, (AI)인공지능 외 신입/경력 인턴 (정규직전환)",스칼라웍스,서울 금천구,https://kr.indeed.com/viewjob?jk=abbb8df34c660e0a
3b7dbdf85a326a6d,국내 대기업 - AI 및 딥러닝 관련 경력자,라피플코리아리미티드,서울,https://kr.indeed.com/viewjob?jk=3b7dbdf85a326a6d
b657381b65c13212,농심엔지니어링 정기,농심엔지니어링,대한민국,https://kr.indeed.com/viewjob?jk=b657381b65c13212
9087862be2f1d252,IT 및 대인(소액)보상 신입 및 경력직,전국렌터카공제조합,경기도,https://kr.indeed.com/viewjob?jk=9087862be2f1d252
4f43a2e29f9f5c11,자동차 전장 ADAS 카메라 알고리즘 SW 개발 전문가,LG전자,서울특별시,https://kr.indeed.com/viewjob?jk=4f43a2e29f9f5c11
be6c1f03fa566f8e,추천 시스템 연구/개발,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e
ce3949822aab014f,[한국타이어앤테크놀로지] 2021 하반기 신입사원 [Engineering],한국타이어,대전,https://kr.indeed.com/viewjob?jk=ce3949822aab014f
9167b3bdd1e7ed7e,리스크자문본부 Digital Finance 컨설턴트,딜로이트,서울 여의도,https://kr.indeed.com/viewjob?jk=9167b3bdd1e7ed7e
052c7a57fd9e38bc,"Software Engineer - Algorithm, C++","Seoul Robotics USA, Inc.",서울,https://kr.indeed.com/viewjob?jk=052c7a57fd9e38bc
01bd5372e531d949,"Sales - Sales Operations Specialist, Seoul, Korea",Tesla,서울,https://kr.indeed.com/viewjob?jk=01bd5372e531d949
96d5b8416a1f4d4f,대기업 계열사 빅데이터 사이언스 팀장 초빙의 건,에이치알니즈,서울 서초구,https://kr.indeed.com/viewjob?jk=96d5b8416a1f4d4f
864be0963e8989bd,"소프트웨어, Python 경력 정규직",이노반트테크놀로지스,서울 강남구,https://kr.indeed.com/viewjob?jk=864be0963e8989bd
9f71f92daeb29db6,[수시 ] 개발 부문별 경력자,SK플래닛 Tacademy,성남 분당구,https://kr.indeed.com/viewjob?jk=9f71f92daeb29db6
7fe0c284fbf4045f,CRM 및 마케팅 데이터분석 담당자 - 국내 대기업 계열사,라피플코리아리미티드,서울,https://kr.indeed.com/viewjob?jk=7fe0c284fbf4045f
5ec5e9172a02d97b,즐겁게 함께 일할 신입 웹 개발자,필링크코리아,서울 구로구,https://kr.indeed.com/viewjob?jk=5ec5e9172a02d97b
db51c73ebf585071,데이터 사이언티스트,KB데이타시스템,서울 마포구,https://kr.indeed.com/viewjob?jk=db51c73ebf585071
0ff2c43b1e2621a5,PharmCADD 2021년 상반기 R&D센터 연구원 공개,팜캐드,서울 강남구,https://kr.indeed.com/viewjob?jk=0ff2c43b1e2621a5
1d89fe4b37ab05ed,"데이터마이닝, 빅데이터 큐레이터 외 신입/경력 정규직",에임즈인터내셔널코리아,서울 강남구,https://kr.indeed.com/viewjob?jk=1d89fe4b37ab05ed
4adac8923476d038,프랭클린템플턴투신운용 Junior Trader (Quant base 필수),프랭클린템플턴투신,대한민국,https://kr.indeed.com/viewjob?jk=4adac8923476d038
9adbc290202846e1,[아이브릭스] 기업부설연구소 전문연구요원,아이브릭스,성남 분당구,https://kr.indeed.com/viewjob?jk=9adbc290202846e1
e91b5984e7f5d3fd,"데이터베이스개발자, 웹개발 신입/경력 정규직",여의도사람들,서울 영등포구,https://kr.indeed.com/viewjob?jk=e91b5984e7f5d3fd
14d562d10c215572,"PHP, Python 신입/경력 정규직",비즈부스터,서울 금천구,https://kr.indeed.com/viewjob?jk=14d562d10c215572
109c5533ffdaaa84,[DB금융투자] 2021년 하반기 신입사원 모집,DB그룹,서울 대치동,https://kr.indeed.com/viewjob?jk=109c5533ffdaaa84
ec5c7ccd76639120,[외국계 스타트업 미소] Data Analyst,유한회사 미소,서울,https://kr.indeed.com/viewjob?jk=ec5c7ccd76639120
8c32b5db8ab28c7d,"[광고 추천] 데이터 과학자, 기계학습(머신러닝) 전문가 모집",카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=8c32b5db8ab28c7d
4cd34228af5013fd,DGIST 2019년 제1차 계약직원 공개채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=4cd34228af5013fd
23123663f1b4172f,급구/사물인터넷(IoT)개발자 - 신입 가능,큐빅스,경기도 파주,https://kr.indeed.com/viewjob?jk=23123663f1b4172f
049e047740085644,분당 kt 전산 프로그램 개발/운영 인력,예지아이엔씨,성남 분당구,https://kr.indeed.com/viewjob?jk=049e047740085644
38fdadeba3dae05f,Diploma Student / Intern - Software Engineering Intern - Kor...,SAP,서울,https://kr.indeed.com/viewjob?jk=38fdadeba3dae05f
dc962df0809e0e2f,시스템 엔지니어,NHN COMMERCE,서울 구로구,https://kr.indeed.com/viewjob?jk=dc962df0809e0e2f
e3911ef1f24cd3a6,"Python, Python 외 경력 정규직, 계약직, 프리랜서",누리꿈소프트,서울 강남구,https://kr.indeed.com/viewjob?jk=e3911ef1f24cd3a6
8f23d6ca734f134d,[2021신입공채] AI R&D - Speech AI,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=8f23d6ca734f134d
8e427bfa23c2365d,Machine Learning Engineer (LINE AI Services Lab),LINE Plus corporation,대한민국,https://kr.indeed.com/viewjob?jk=8e427bfa23c2365d
34f22fafb415ec3c,Data Analyst,뱅크샐러드,서울 영등포구,https://kr.indeed.com/viewjob?jk=34f22fafb415ec3c
4f431aacdc9fbb21,번역 자연어 처리 R&D팀장,(주)보이스루,서울 강남구,https://kr.indeed.com/viewjob?jk=4f431aacdc9fbb21
db6cbab47dd3ada9,Associate Security Consultant,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=db6cbab47dd3ada9
9ab2041ab3380a21,카카오톡 안티어뷰징을 위한 데이터/백엔드 엔지니어 및 머신러닝 전문가 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=9ab2041ab3380a21
89f3e10d77a126bf,Field Service Engineer,Nearfield Instruments,경기도 용인,https://kr.indeed.com/viewjob?jk=89f3e10d77a126bf
d69b5a1e60c65ce6,데이터 마케팅 경력사원,LG전자,서울 영등포구,https://kr.indeed.com/viewjob?jk=d69b5a1e60c65ce6
b574f1454ae36aab,Cross Border Ecommerce - Business Intelligence (Based in Seo...,Shopee,서울,https://kr.indeed.com/viewjob?jk=b574f1454ae36aab
6ede042ebe53ba49,RTL 기반 HW IP 설계 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스,성남 분당구,https://kr.indeed.com/viewjob?jk=6ede042ebe53ba49
a7590ed34c10e353,[글로벌컨설팅사] Developer,인코리아 프로페셔널,서울,https://kr.indeed.com/viewjob?jk=a7590ed34c10e353
d8a8869ab092f731,데이터 엔지니어 및 사이언티스트,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=d8a8869ab092f731
a50fce6cc2cb57c9,자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=a50fce6cc2cb57c9
4c4bcf5994e5cb45,Regional Research Manager,TikTok,서울,https://kr.indeed.com/viewjob?jk=4c4bcf5994e5cb45
